Evobot Gen01 - Sensor Stream, Time Commenced:05-Apr-2015 14:38:41
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
504969,165.354,4.059,240,-1,614,-2.1,-2.1,21.5,0,0,0,9059,5269,-3,-5,
505061,158.51,4.061,242,-1,614,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
505160,162.715,4.057,246,-1,603,-2.2,-2.2,21.5,0,0,0,9059,5269,-3,-5,
505252,157.484,4.05,242,-1,551,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
505350,159.361,4.053,244,-1,628,-2.2,-2.2,21.5,0,0,0,9059,5269,-3,-5,
505441,159.384,4.032,257,-1,615,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
505532,155.957,4.049,242,-1,507,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
505630,156.813,4.059,249,-1,616,-2.1,-2.1,21.5,0,0,0,9059,5269,-3,-5,
505813,156.893,4.058,247,-1,616,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
505911,159.849,4.055,241,-1,626,-2.1,-2.1,21.5,0,0,0,9059,5269,-3,-5,
506003,158.21,4.036,242,-1,603,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
506094,155.569,4.042,254,-1,616,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
506192,162.548,4.038,242,-1,604,-2.1,-2.1,21.5,0,0,0,9059,5269,-3,-5,
506381,157.096,4.044,248,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
506472,161.68,4.059,255,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
506564,151.265,4.058,241,-1,460,0,0,21.5,0,0,0,9059,5269,0,0,
506662,155.704,4.043,243,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
506753,161.27,4.052,242,-1,614,0,0,21.5,0,0,0,9059,5269,0,0,
506843,152.878,4.064,242,-1,565,0,0,21.5,0,0,0,9059,5269,0,0,
506941,153.711,4.061,243,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
507034,159.846,4.051,242,-1,497,0,0,21.5,0,0,0,9059,5269,0,0,
507124,157.138,4.048,242,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
507221,153.711,4.06,245,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
507314,158.077,4.068,243,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
507412,157.057,4.055,249,-1,617,0,0,21.5,0,0,0,9059,5269,0,0,
507504,153.293,4.058,257,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
